station_id,obs_time_utc,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,congestion_ratio,road_closure,confidence
tt_cipondoh,2026-08-14 06:00:00+00:00,24.0,34.0,1001.0,706.0,0.2941176470588235,0.0,0.997672
tt_cipondoh,2026-08-14 08:00:00+00:00,26.0,33.0,924.0,728.0,0.21212121212121215,0.0,0.994137
tt_cipondoh,2026-08-14 10:00:00+00:00,22.0,34.0,1092.0,706.0,0.3529411764705882,0.0,1.0
tt_cipondoh,2026-08-14 11:00:00+00:00,24.0,34.0,1001.0,706.0,0.2941176470588235,0.0,1.0
tt_cipondoh,2026-08-14 13:00:00+00:00,25.0,34.0,961.0,706.0,0.2647058823529411,0.0,1.0
tt_cipondoh,2026-08-14 14:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-14 16:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-14 18:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-14 19:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-14 21:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-14 23:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-15 00:00:00+00:00,28.0,34.0,858.0,706.0,0.17647058823529416,0.0,0.998528
tt_cipondoh,2026-08-15 02:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-15 03:00:00+00:00,21.0,33.0,1144.0,728.0,0.36363636363636365,0.0,1.0
tt_cipondoh,2026-08-15 05:00:00+00:00,26.0,34.0,924.0,706.0,0.23529411764705888,0.0,1.0
tt_cipondoh,2026-08-15 07:00:00+00:00,24.0,34.0,1001.0,706.0,0.2941176470588235,0.0,0.997455
tt_cipondoh,2026-08-15 08:00:00+00:00,20.0,33.0,1201.0,728.0,0.3939393939393939,0.0,1.0
tt_cipondoh,2026-08-15 10:00:00+00:00,21.0,34.0,1144.0,706.0,0.38235294117647056,0.0,1.0
tt_cipondoh,2026-08-15 12:00:00+00:00,23.0,34.0,1044.0,706.0,0.32352941176470584,0.0,1.0
tt_cipondoh,2026-08-15 13:00:00+00:00,26.0,34.0,924.0,706.0,0.23529411764705888,0.0,1.0
tt_cipondoh,2026-08-15 15:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-15 16:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-15 18:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-15 20:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-15 21:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-15 23:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-16 01:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-16 02:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-16 04:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,0.997215
tt_cipondoh,2026-08-16 06:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,0.994459
tt_cipondoh,2026-08-16 07:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-16 09:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-16 10:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-16 12:00:00+00:00,27.0,33.0,890.0,728.0,0.18181818181818177,0.0,1.0
tt_cipondoh,2026-08-16 14:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-16 15:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-16 17:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-16 19:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-16 20:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-16 22:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-16 23:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 01:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 03:00:00+00:00,30.0,33.0,801.0,728.0,0.09090909090909094,0.0,0.99
tt_cipondoh,2026-08-17 04:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 06:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 08:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 09:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-17 11:00:00+00:00,26.0,34.0,924.0,706.0,0.23529411764705888,0.0,1.0
tt_cipondoh,2026-08-17 13:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-17 14:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 16:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 17:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 19:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 21:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-17 22:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-18 00:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-18 02:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-18 04:00:00+00:00,23.0,34.0,1044.0,706.0,0.32352941176470584,0.0,0.99491
tt_cipondoh,2026-08-18 05:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-18 07:00:00+00:00,26.0,34.0,924.0,706.0,0.23529411764705888,0.0,0.997215
tt_cipondoh,2026-08-18 09:00:00+00:00,24.0,34.0,1001.0,706.0,0.2941176470588235,0.0,1.0
tt_cipondoh,2026-08-18 10:00:00+00:00,19.0,33.0,1264.0,728.0,0.4242424242424242,0.0,1.0
tt_cipondoh,2026-08-18 12:00:00+00:00,25.0,34.0,961.0,706.0,0.2647058823529411,0.0,1.0
tt_cipondoh,2026-08-18 14:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-18 15:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-18 17:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-18 19:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-18 20:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-18 22:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-19 00:00:00+00:00,28.0,34.0,858.0,706.0,0.17647058823529416,0.0,0.994873
tt_cipondoh,2026-08-19 01:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-19 03:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-19 05:00:00+00:00,24.0,34.0,1001.0,706.0,0.2941176470588235,0.0,1.0
tt_cipondoh,2026-08-19 06:00:00+00:00,25.0,34.0,961.0,706.0,0.2647058823529411,0.0,0.997927
tt_cipondoh,2026-08-19 08:00:00+00:00,25.0,34.0,961.0,706.0,0.2647058823529411,0.0,0.998968
tt_cipondoh,2026-08-19 10:00:00+00:00,23.0,34.0,1044.0,706.0,0.32352941176470584,0.0,1.0
tt_cipondoh,2026-08-19 11:00:00+00:00,25.0,34.0,961.0,706.0,0.2647058823529411,0.0,1.0
tt_cipondoh,2026-08-19 13:00:00+00:00,27.0,34.0,890.0,706.0,0.20588235294117652,0.0,1.0
tt_cipondoh,2026-08-19 15:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-19 16:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-19 18:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-19 20:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-19 21:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-19 23:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-20 01:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-20 02:00:00+00:00,25.0,33.0,961.0,728.0,0.24242424242424243,0.0,1.0
tt_cipondoh,2026-08-20 04:00:00+00:00,25.0,34.0,961.0,706.0,0.2647058823529411,0.0,1.0
tt_cipondoh,2026-08-20 06:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-20 07:00:00+00:00,24.0,34.0,1001.0,706.0,0.2941176470588235,0.0,1.0
tt_cipondoh,2026-08-20 09:00:00+00:00,23.0,34.0,1044.0,706.0,0.32352941176470584,0.0,0.998697
tt_cipondoh,2026-08-20 11:00:00+00:00,22.0,34.0,1092.0,706.0,0.3529411764705882,0.0,0.999688
tt_cipondoh,2026-08-20 12:00:00+00:00,25.0,34.0,961.0,706.0,0.2647058823529411,0.0,1.0
tt_cipondoh,2026-08-20 14:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-20 16:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-20 17:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-20 19:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-20 21:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-20 22:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-21 00:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-21 02:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-21 03:00:00+00:00,22.0,34.0,1092.0,706.0,0.3529411764705882,0.0,1.0
tt_cipondoh,2026-08-21 05:00:00+00:00,34.0,34.0,706.0,706.0,0.0,0.0,1.0
tt_cipondoh,2026-08-21 07:00:00+00:00,22.0,34.0,1092.0,706.0,0.3529411764705882,0.0,0.99655
tt_cipondoh,2026-08-21 08:00:00+00:00,25.0,34.0,961.0,706.0,0.2647058823529411,0.0,1.0
tt_cipondoh,2026-08-21 10:00:00+00:00,20.0,34.0,1201.0,706.0,0.4117647058823529,0.0,1.0
tt_cipondoh,2026-08-21 12:00:00+00:00,24.0,34.0,1001.0,706.0,0.2941176470588235,0.0,1.0
tt_cipondoh,2026-08-21 13:00:00+00:00,26.0,34.0,924.0,706.0,0.23529411764705888,0.0,1.0
tt_ciputat,2026-08-18 04:00:00+00:00,20.0,27.0,648.0,480.0,0.2592592592592593,0.0,0.977272
tt_ciputat,2026-08-18 05:00:00+00:00,21.0,26.0,617.0,498.0,0.1923076923076923,0.0,0.99
tt_ciputat,2026-08-18 07:00:00+00:00,21.0,27.0,617.0,480.0,0.2222222222222222,0.0,0.984124
tt_ciputat,2026-08-18 09:00:00+00:00,21.0,26.0,617.0,498.0,0.1923076923076923,0.0,0.980802
tt_ciputat,2026-08-18 10:00:00+00:00,20.0,27.0,648.0,480.0,0.2592592592592593,0.0,0.997269
tt_ciputat,2026-08-18 12:00:00+00:00,17.0,27.0,762.0,480.0,0.37037037037037035,0.0,1.0
tt_ciputat,2026-08-18 14:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-18 15:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-18 17:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-18 19:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-18 20:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-18 22:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-19 00:00:00+00:00,15.0,27.0,864.0,480.0,0.4444444444444444,0.0,0.983447
tt_ciputat,2026-08-19 01:00:00+00:00,20.0,28.0,648.0,463.0,0.2857142857142857,0.0,0.994
tt_ciputat,2026-08-19 03:00:00+00:00,22.0,27.0,589.0,480.0,0.18518518518518523,0.0,0.98
tt_ciputat,2026-08-19 05:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-19 06:00:00+00:00,23.0,27.0,563.0,480.0,0.14814814814814814,0.0,0.968565
tt_ciputat,2026-08-19 08:00:00+00:00,21.0,28.0,617.0,463.0,0.25,0.0,0.991699
tt_ciputat,2026-08-19 10:00:00+00:00,19.0,27.0,682.0,480.0,0.2962962962962963,0.0,0.991785
tt_ciputat,2026-08-19 11:00:00+00:00,20.0,27.0,648.0,480.0,0.2592592592592593,0.0,0.994668
tt_ciputat,2026-08-19 13:00:00+00:00,22.0,27.0,589.0,480.0,0.18518518518518523,0.0,1.0
tt_ciputat,2026-08-19 15:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-19 16:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-19 18:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-19 20:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-19 21:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-19 23:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-20 01:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-20 02:00:00+00:00,21.0,27.0,617.0,480.0,0.2222222222222222,0.0,0.98118
tt_ciputat,2026-08-20 04:00:00+00:00,22.0,27.0,589.0,480.0,0.18518518518518523,0.0,0.981704
tt_ciputat,2026-08-20 06:00:00+00:00,22.0,27.0,589.0,480.0,0.18518518518518523,0.0,0.985185
tt_ciputat,2026-08-20 07:00:00+00:00,20.0,27.0,648.0,480.0,0.2592592592592593,0.0,0.991463
tt_ciputat,2026-08-20 09:00:00+00:00,20.0,28.0,648.0,463.0,0.2857142857142857,0.0,0.987924
tt_ciputat,2026-08-20 11:00:00+00:00,20.0,28.0,648.0,463.0,0.2857142857142857,0.0,1.0
tt_ciputat,2026-08-20 12:00:00+00:00,21.0,27.0,617.0,480.0,0.2222222222222222,0.0,1.0
tt_ciputat,2026-08-20 14:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-20 16:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-20 17:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-20 19:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-20 21:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-20 22:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-21 00:00:00+00:00,21.0,28.0,617.0,463.0,0.25,0.0,0.985013
tt_ciputat,2026-08-21 02:00:00+00:00,22.0,28.0,589.0,463.0,0.2142857142857143,0.0,0.99
tt_ciputat,2026-08-21 03:00:00+00:00,19.0,27.0,682.0,480.0,0.2962962962962963,0.0,0.985656
tt_ciputat,2026-08-21 05:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_ciputat,2026-08-21 07:00:00+00:00,21.0,27.0,617.0,480.0,0.2222222222222222,0.0,0.99
tt_ciputat,2026-08-21 08:00:00+00:00,23.0,27.0,563.0,480.0,0.14814814814814814,0.0,0.989198
tt_ciputat,2026-08-21 10:00:00+00:00,20.0,28.0,648.0,463.0,0.2857142857142857,0.0,1.0
tt_ciputat,2026-08-21 12:00:00+00:00,19.0,27.0,682.0,480.0,0.2962962962962963,0.0,1.0
tt_ciputat,2026-08-21 13:00:00+00:00,28.0,28.0,463.0,463.0,0.0,0.0,1.0
tt_citayam,2026-08-18 04:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 05:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 07:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 09:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 10:00:00+00:00,19.0,25.0,1348.0,1024.0,0.24,0.0,0.969944
tt_citayam,2026-08-18 12:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 14:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 15:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 17:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 19:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 20:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-18 22:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 00:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 01:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 03:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 05:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 06:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 08:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 10:00:00+00:00,19.0,24.0,1348.0,1067.0,0.20833333333333337,0.0,0.926964
tt_citayam,2026-08-19 11:00:00+00:00,20.0,24.0,1280.0,1067.0,0.16666666666666663,0.0,0.98
tt_citayam,2026-08-19 13:00:00+00:00,20.0,24.0,1280.0,1067.0,0.16666666666666663,0.0,0.989743
tt_citayam,2026-08-19 15:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 16:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 18:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 20:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 21:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-19 23:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 01:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 02:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 04:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 06:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 07:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 09:00:00+00:00,20.0,24.0,1280.0,1067.0,0.16666666666666663,0.0,0.95
tt_citayam,2026-08-20 11:00:00+00:00,18.0,24.0,1423.0,1067.0,0.25,0.0,0.960839
tt_citayam,2026-08-20 12:00:00+00:00,19.0,25.0,1348.0,1024.0,0.24,0.0,0.983846
tt_citayam,2026-08-20 14:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 16:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 17:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 19:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 21:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-20 22:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-21 00:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-21 02:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-21 03:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-21 05:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-21 07:00:00+00:00,24.0,24.0,1067.0,1067.0,0.0,0.0,1.0
tt_citayam,2026-08-21 08:00:00+00:00,21.0,24.0,1219.0,1067.0,0.125,0.0,0.936402
tt_citayam,2026-08-21 10:00:00+00:00,20.0,24.0,1280.0,1067.0,0.16666666666666663,0.0,0.97
tt_citayam,2026-08-21 12:00:00+00:00,20.0,24.0,1280.0,1067.0,0.16666666666666663,0.0,0.97378
tt_citayam,2026-08-21 13:00:00+00:00,20.0,24.0,1280.0,1067.0,0.16666666666666663,0.0,0.980248
tt_daanmogot,2026-08-12 01:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-12 02:00:00+00:00,35.0,39.0,370.0,332.0,0.10256410256410253,0.0,1.0
tt_daanmogot,2026-08-12 04:00:00+00:00,34.0,40.0,381.0,324.0,0.15000000000000002,0.0,1.0
tt_daanmogot,2026-08-12 06:00:00+00:00,30.0,39.0,432.0,332.0,0.23076923076923073,0.0,1.0
tt_daanmogot,2026-08-12 07:00:00+00:00,25.0,39.0,519.0,332.0,0.3589743589743589,0.0,1.0
tt_daanmogot,2026-08-12 09:00:00+00:00,28.0,39.0,463.0,332.0,0.28205128205128205,0.0,1.0
tt_daanmogot,2026-08-12 11:00:00+00:00,17.0,40.0,763.0,324.0,0.575,0.0,1.0
tt_daanmogot,2026-08-12 12:00:00+00:00,31.0,39.0,418.0,332.0,0.20512820512820518,0.0,1.0
tt_daanmogot,2026-08-12 14:00:00+00:00,34.0,39.0,381.0,332.0,0.1282051282051282,0.0,1.0
tt_daanmogot,2026-08-12 15:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-12 17:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-12 19:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-12 20:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-12 22:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-13 00:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-13 01:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-13 03:00:00+00:00,38.0,40.0,341.0,324.0,0.050000000000000044,0.0,1.0
tt_daanmogot,2026-08-13 04:00:00+00:00,33.0,39.0,393.0,332.0,0.15384615384615385,0.0,1.0
tt_daanmogot,2026-08-13 06:00:00+00:00,34.0,39.0,381.0,332.0,0.1282051282051282,0.0,1.0
tt_daanmogot,2026-08-13 08:00:00+00:00,31.0,39.0,418.0,332.0,0.20512820512820518,0.0,1.0
tt_daanmogot,2026-08-13 09:00:00+00:00,28.0,39.0,463.0,332.0,0.28205128205128205,0.0,1.0
tt_daanmogot,2026-08-13 11:00:00+00:00,25.0,39.0,519.0,332.0,0.3589743589743589,0.0,1.0
tt_daanmogot,2026-08-13 13:00:00+00:00,32.0,39.0,405.0,332.0,0.17948717948717952,0.0,1.0
tt_daanmogot,2026-08-13 14:00:00+00:00,33.0,40.0,393.0,324.0,0.17500000000000004,0.0,1.0
tt_daanmogot,2026-08-13 16:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-13 17:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-13 19:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-13 21:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-13 22:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-14 00:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-14 02:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-14 03:00:00+00:00,34.0,39.0,381.0,332.0,0.1282051282051282,0.0,1.0
tt_daanmogot,2026-08-14 05:00:00+00:00,36.0,38.0,360.0,341.0,0.052631578947368474,0.0,1.0
tt_daanmogot,2026-08-14 06:00:00+00:00,28.0,39.0,463.0,332.0,0.28205128205128205,0.0,1.0
tt_daanmogot,2026-08-14 08:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-14 10:00:00+00:00,24.0,39.0,541.0,332.0,0.3846153846153846,0.0,1.0
tt_daanmogot,2026-08-14 11:00:00+00:00,26.0,39.0,499.0,332.0,0.33333333333333337,0.0,1.0
tt_daanmogot,2026-08-14 13:00:00+00:00,28.0,40.0,463.0,324.0,0.30000000000000004,0.0,1.0
tt_daanmogot,2026-08-14 14:00:00+00:00,29.0,39.0,447.0,332.0,0.2564102564102564,0.0,1.0
tt_daanmogot,2026-08-14 16:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
tt_daanmogot,2026-08-14 18:00:00+00:00,39.0,39.0,332.0,332.0,0.0,0.0,1.0
